# Generated at 2024-04-22 01:10:00 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily summation in general
# Description: daily_sum.json
# ReportTitle: Rainfall.Telemetry@FG686
# 0758e1f6-2c41-404a-9686-3259d566b97e Rainfall.Telemetry@FG686: Sum (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Rainfall@FG686
2018-04-15 00:00:00,0
2018-04-16 00:00:00,16.5
2018-04-17 00:00:00,19
2018-04-18 00:00:00,24.5
2018-04-19 00:00:00,4.5
2018-04-20 00:00:00,2
2018-04-21 00:00:00,6.5
2018-04-22 00:00:00,2.5
2018-04-23 00:00:00,0
2018-04-24 00:00:00,0
2018-04-25 00:00:00,0
2018-04-26 00:00:00,0
2018-04-27 00:00:00,2.5
2018-04-28 00:00:00,1
2018-04-29 00:00:00,17
2018-04-30 00:00:00,26
2018-05-01 00:00:00,10.5
2018-05-02 00:00:00,0
2018-05-03 00:00:00,0
2018-05-04 00:00:00,0
2018-05-05 00:00:00,0
2018-05-06 00:00:00,16.5
2018-05-07 00:00:00,4.5
2018-05-08 00:00:00,0
2018-05-09 00:00:00,8.5
2018-05-10 00:00:00,0
2018-05-11 00:00:00,0
2018-05-12 00:00:00,10
2018-05-13 00:00:00,1
2018-05-14 00:00:00,0
2018-05-15 00:00:00,0
2018-05-16 00:00:00,0
2018-05-17 00:00:00,0.5
2018-05-18 00:00:00,0
2018-05-19 00:00:00,0
2018-05-20 00:00:00,0
2018-05-21 00:00:00,25
2018-05-22 00:00:00,1.5
2018-05-23 00:00:00,49
2018-05-24 00:00:00,0.5
2018-05-25 00:00:00,8.5
2018-05-26 00:00:00,1
2018-05-27 00:00:00,0
2018-05-28 00:00:00,0
2018-05-29 00:00:00,0
2018-05-30 00:00:00,0
2018-05-31 00:00:00,0
2018-06-01 00:00:00,0
2018-06-02 00:00:00,0
2018-06-03 00:00:00,0
2018-06-04 00:00:00,0
2018-06-05 00:00:00,0
2018-06-06 00:00:00,0
2018-06-07 00:00:00,0.5
2018-06-08 00:00:00,0
2018-06-09 00:00:00,0.5
2018-06-10 00:00:00,14
2018-06-11 00:00:00,4
2018-06-12 00:00:00,2.5
2018-06-13 00:00:00,0
2018-06-14 00:00:00,0
2018-06-15 00:00:00,0
2018-06-16 00:00:00,1.5
2018-06-17 00:00:00,3
2018-06-18 00:00:00,3.5
2018-06-19 00:00:00,0
2018-06-20 00:00:00,0
2018-06-21 00:00:00,0
2018-06-22 00:00:00,0
2018-06-23 00:00:00,0
2018-06-24 00:00:00,0
2018-06-25 00:00:00,11
2018-06-26 00:00:00,27
2018-06-27 00:00:00,0
2018-06-28 00:00:00,0
2018-06-29 00:00:00,0
2018-06-30 00:00:00,0
2018-07-01 00:00:00,0
2018-07-02 00:00:00,2.5
2018-07-03 00:00:00,0
2018-07-04 00:00:00,0
2018-07-05 00:00:00,0
2018-07-06 00:00:00,0
2018-07-07 00:00:00,6.5
2018-07-08 00:00:00,59
2018-07-09 00:00:00,17.5
2018-07-10 00:00:00,17.5
2018-07-11 00:00:00,0
2018-07-12 00:00:00,1
2018-07-13 00:00:00,0
2018-07-14 00:00:00,0
2018-07-15 00:00:00,0
2018-07-16 00:00:00,0
2018-07-17 00:00:00,0
2018-07-18 00:00:00,0
2018-07-19 00:00:00,0
2018-07-20 00:00:00,0
2018-07-21 00:00:00,0
2018-07-22 00:00:00,34
2018-07-23 00:00:00,1.5
2018-07-24 00:00:00,3
2018-07-25 00:00:00,1.5
2018-07-26 00:00:00,0
2018-07-27 00:00:00,1
2018-07-28 00:00:00,13.5
2018-07-29 00:00:00,12
2018-07-30 00:00:00,0
2018-07-31 00:00:00,0
2018-08-01 00:00:00,7
2018-08-02 00:00:00,5
2018-08-03 00:00:00,1.5
2018-08-04 00:00:00,1
2018-08-05 00:00:00,0
2018-08-06 00:00:00,0
2018-08-07 00:00:00,0.5
2018-08-08 00:00:00,1
2018-08-09 00:00:00,3.5
2018-08-10 00:00:00,0
2018-08-11 00:00:00,0
2018-08-12 00:00:00,0
2018-08-13 00:00:00,0
2018-08-14 00:00:00,0
2018-08-15 00:00:00,0
2018-08-16 00:00:00,0
2018-08-17 00:00:00,19.5
2018-08-18 00:00:00,3.5
2018-08-19 00:00:00,0
2018-08-20 00:00:00,0
2018-08-21 00:00:00,0
2018-08-22 00:00:00,1
2018-08-23 00:00:00,0
2018-08-24 00:00:00,0.5
2018-08-25 00:00:00,0
2018-08-26 00:00:00,0
2018-08-27 00:00:00,0
2018-08-28 00:00:00,0
2018-08-29 00:00:00,24.5
2018-08-30 00:00:00,0.05
2018-08-31 00:00:00,0
2018-09-01 00:00:00,0
2018-09-02 00:00:00,0
2018-09-03 00:00:00,0.2
2018-09-04 00:00:00,0.05
2018-09-05 00:00:00,0
2018-09-06 00:00:00,0
2018-09-07 00:00:00,0
2018-09-08 00:00:00,0
2018-09-09 00:00:00,0
2018-09-10 00:00:00,0
2018-09-11 00:00:00,1
2018-09-12 00:00:00,0.5
2018-09-13 00:00:00,0
2018-09-14 00:00:00,43.5
2018-09-15 00:00:00,0
2018-09-16 00:00:00,0
2018-09-17 00:00:00,8
2018-09-18 00:00:00,40.5
2018-09-19 00:00:00,6.5
2018-09-20 00:00:00,0
2018-09-21 00:00:00,0
2018-09-22 00:00:00,0
2018-09-23 00:00:00,0
2018-09-24 00:00:00,0
2018-09-25 00:00:00,5.5
2018-09-26 00:00:00,6.5
2018-09-27 00:00:00,0
2018-09-28 00:00:00,0
2018-09-29 00:00:00,0
2018-09-30 00:00:00,0.5
2018-10-01 00:00:00,15
2018-10-02 00:00:00,0
2018-10-03 00:00:00,0
2018-10-04 00:00:00,0
2018-10-05 00:00:00,0
2018-10-06 00:00:00,1
2018-10-07 00:00:00,0
2018-10-08 00:00:00,0
2018-10-09 00:00:00,0
2018-10-10 00:00:00,0
2018-10-11 00:00:00,29.5
2018-10-12 00:00:00,6.5
2018-10-13 00:00:00,12
2018-10-14 00:00:00,0
2018-10-15 00:00:00,0
2018-10-16 00:00:00,0
2018-10-17 00:00:00,0
2018-10-18 00:00:00,2.5
2018-10-19 00:00:00,0
2018-10-20 00:00:00,0
2018-10-21 00:00:00,0
2018-10-22 00:00:00,0
2018-10-23 00:00:00,0
2018-10-24 00:00:00,0
2018-10-25 00:00:00,0
2018-10-26 00:00:00,32
2018-10-27 00:00:00,0
2018-10-28 00:00:00,0
2018-10-29 00:00:00,3.5
2018-10-30 00:00:00,2.5
2018-10-31 00:00:00,3.5
2018-11-01 00:00:00,0.5
2018-11-02 00:00:00,1
2018-11-03 00:00:00,0
2018-11-04 00:00:00,25
2018-11-05 00:00:00,5.5
2018-11-06 00:00:00,0
2018-11-07 00:00:00,0
2018-11-08 00:00:00,0
2018-11-09 00:00:00,79.5
2018-11-10 00:00:00,21.5
2018-11-11 00:00:00,0
2018-11-12 00:00:00,0
2018-11-13 00:00:00,0
2018-11-14 00:00:00,0
2018-11-15 00:00:00,0
2018-11-16 00:00:00,0
2018-11-17 00:00:00,4.5
2018-11-18 00:00:00,2
2018-11-19 00:00:00,1
2018-11-20 00:00:00,13
2018-11-21 00:00:00,9.5
2018-11-22 00:00:00,12.5
2018-11-23 00:00:00,1
2018-11-24 00:00:00,0
2018-11-25 00:00:00,2.5
2018-11-26 00:00:00,9
2018-11-27 00:00:00,2
2018-11-28 00:00:00,0
2018-11-29 00:00:00,0
2018-11-30 00:00:00,1
2018-12-01 00:00:00,0.5
2018-12-02 00:00:00,0
2018-12-03 00:00:00,1
2018-12-04 00:00:00,0.5
2018-12-05 00:00:00,20.5
2018-12-06 00:00:00,1.5
2018-12-07 00:00:00,0
2018-12-08 00:00:00,0
2018-12-09 00:00:00,0
2018-12-10 00:00:00,0
2018-12-11 00:00:00,2.5
2018-12-12 00:00:00,5.5
2018-12-13 00:00:00,1
2018-12-14 00:00:00,0
2018-12-15 00:00:00,7.5
2018-12-16 00:00:00,0
2018-12-17 00:00:00,0
2018-12-18 00:00:00,0
2018-12-19 00:00:00,18.5
2018-12-20 00:00:00,3
2018-12-21 00:00:00,0
2018-12-22 00:00:00,1.5
2018-12-23 00:00:00,3
2018-12-24 00:00:00,0.5
2018-12-25 00:00:00,0
2018-12-26 00:00:00,0
2018-12-27 00:00:00,0
2018-12-28 00:00:00,0
2018-12-29 00:00:00,0
2018-12-30 00:00:00,0
2018-12-31 00:00:00,5.5
2019-01-01 00:00:00,0
2019-01-02 00:00:00,3
2019-01-03 00:00:00,4.5
2019-01-04 00:00:00,0
2019-01-05 00:00:00,0
2019-01-06 00:00:00,0
2019-01-07 00:00:00,30
2019-01-08 00:00:00,0
2019-01-09 00:00:00,0
2019-01-10 00:00:00,16.5
2019-01-11 00:00:00,3
2019-01-12 00:00:00,0
2019-01-13 00:00:00,0
2019-01-14 00:00:00,12.5
2019-01-15 00:00:00,1.5
2019-01-16 00:00:00,0
2019-01-17 00:00:00,0
2019-01-18 00:00:00,0
2019-01-19 00:00:00,0
2019-01-20 00:00:00,20.5
2019-01-21 00:00:00,0.5
2019-01-22 00:00:00,0.5
2019-01-23 00:00:00,0
2019-01-24 00:00:00,20.5
2019-01-25 00:00:00,0
2019-01-26 00:00:00,0
2019-01-27 00:00:00,0
2019-01-28 00:00:00,3.5
2019-01-29 00:00:00,10
2019-01-30 00:00:00,5
2019-01-31 00:00:00,0
2019-02-01 00:00:00,0
2019-02-02 00:00:00,16
2019-02-03 00:00:00,0
2019-02-04 00:00:00,0
2019-02-05 00:00:00,0
2019-02-06 00:00:00,0
2019-02-07 00:00:00,0
2019-02-08 00:00:00,0
2019-02-09 00:00:00,0
2019-02-10 00:00:00,0
2019-02-11 00:00:00,0
2019-02-12 00:00:00,0.5
2019-02-13 00:00:00,2.5
2019-02-14 00:00:00,0
2019-02-15 00:00:00,25.5
2019-02-16 00:00:00,0
2019-02-17 00:00:00,0
2019-02-18 00:00:00,0
2019-02-19 00:00:00,0
2019-02-20 00:00:00,5.5
2019-02-21 00:00:00,5
2019-02-22 00:00:00,4
2019-02-23 00:00:00,0.5
2019-02-24 00:00:00,3
2019-02-25 00:00:00,2
2019-02-26 00:00:00,0.5
2019-02-27 00:00:00,0
2019-02-28 00:00:00,10
2019-03-01 00:00:00,0
2019-03-02 00:00:00,0
2019-03-03 00:00:00,0
2019-03-04 00:00:00,0
2019-03-05 00:00:00,0
2019-03-06 00:00:00,0
2019-03-07 00:00:00,0
2019-03-08 00:00:00,36
2019-03-09 00:00:00,5.5
2019-03-10 00:00:00,0
2019-03-11 00:00:00,0
2019-03-12 00:00:00,0
2019-03-13 00:00:00,1
2019-03-14 00:00:00,1.5
2019-03-15 00:00:00,0
2019-03-16 00:00:00,43
2019-03-17 00:00:00,7.5
2019-03-18 00:00:00,0
2019-03-19 00:00:00,0
2019-03-20 00:00:00,0
2019-03-21 00:00:00,0
2019-03-22 00:00:00,0
2019-03-23 00:00:00,0
2019-03-24 00:00:00,0
2019-03-25 00:00:00,0
2019-03-26 00:00:00,20.5
2019-03-27 00:00:00,104
2019-03-28 00:00:00,13.5
2019-03-29 00:00:00,0
2019-03-30 00:00:00,0
2019-03-31 00:00:00,0
2019-04-01 00:00:00,3.5
2019-04-02 00:00:00,20.5
2019-04-03 00:00:00,0
2019-04-04 00:00:00,0
2019-04-05 00:00:00,2.5
2019-04-06 00:00:00,1
2019-04-07 00:00:00,0
2019-04-08 00:00:00,0
2019-04-09 00:00:00,0
2019-04-10 00:00:00,1
2019-04-11 00:00:00,73
2019-04-12 00:00:00,5.5
2019-04-13 00:00:00,0
2019-04-14 00:00:00,0
2019-04-15 00:00:00,0
2019-04-16 00:00:00,0
2019-04-17 00:00:00,0
2019-04-18 00:00:00,0
2019-04-19 00:00:00,0
2019-04-20 00:00:00,0
2019-04-21 00:00:00,36.5
2019-04-22 00:00:00,4
2019-04-23 00:00:00,0
2019-04-24 00:00:00,0
2019-04-25 00:00:00,0
2019-04-26 00:00:00,3.5
2019-04-27 00:00:00,1.5
2019-04-28 00:00:00,49
2019-04-29 00:00:00,27.5
2019-04-30 00:00:00,11.5
2019-05-01 00:00:00,0
2019-05-02 00:00:00,0
2019-05-03 00:00:00,0
2019-05-04 00:00:00,0
2019-05-05 00:00:00,0
2019-05-06 00:00:00,0
2019-05-07 00:00:00,0
2019-05-08 00:00:00,0
2019-05-09 00:00:00,9
2019-05-10 00:00:00,7
2019-05-11 00:00:00,0
2019-05-12 00:00:00,0
2019-05-13 00:00:00,30.5
2019-05-14 00:00:00,25
2019-05-15 00:00:00,19
2019-05-16 00:00:00,3.5
2019-05-17 00:00:00,1
2019-05-18 00:00:00,0
2019-05-19 00:00:00,0.5
2019-05-20 00:00:00,0
2019-05-21 00:00:00,0
2019-05-22 00:00:00,0
2019-05-23 00:00:00,0
2019-05-24 00:00:00,0
2019-05-25 00:00:00,0
2019-05-26 00:00:00,0
2019-05-27 00:00:00,15
2019-05-28 00:00:00,62.5
2019-05-29 00:00:00,13.5
2019-05-30 00:00:00,39
2019-05-31 00:00:00,49
2019-06-01 00:00:00,4
2019-06-02 00:00:00,6
2019-06-03 00:00:00,0
2019-06-04 00:00:00,0.5
2019-06-05 00:00:00,2
2019-06-06 00:00:00,0
2019-06-07 00:00:00,11.5
2019-06-08 00:00:00,0
2019-06-09 00:00:00,0
2019-06-10 00:00:00,0
2019-06-11 00:00:00,0
2019-06-12 00:00:00,0
2019-06-13 00:00:00,6
2019-06-14 00:00:00,0.5
2019-06-15 00:00:00,0
2019-06-16 00:00:00,0
2019-06-17 00:00:00,0
2019-06-18 00:00:00,0
2019-06-19 00:00:00,0
2019-06-20 00:00:00,0
2019-06-21 00:00:00,0
2019-06-22 00:00:00,11
2019-06-23 00:00:00,13
2019-06-24 00:00:00,0
2019-06-25 00:00:00,0
2019-06-26 00:00:00,0
2019-06-27 00:00:00,0
2019-06-28 00:00:00,0
2019-06-29 00:00:00,0
2019-06-30 00:00:00,0
2019-07-01 00:00:00,0
2019-07-02 00:00:00,0
2019-07-03 00:00:00,1
2019-07-04 00:00:00,23.5
2019-07-05 00:00:00,1.5
2019-07-06 00:00:00,0
2019-07-07 00:00:00,0
2019-07-08 00:00:00,0
2019-07-09 00:00:00,0
2019-07-10 00:00:00,0
2019-07-11 00:00:00,30.5
2019-07-12 00:00:00,1
2019-07-13 00:00:00,12.5
2019-07-14 00:00:00,29.5795238094762
2019-07-15 00:00:00,19.4204761904762
2019-07-16 00:00:00,0
2019-07-17 00:00:00,6
2019-07-18 00:00:00,0.5
2019-07-19 00:00:00,0
2019-07-20 00:00:00,0.5
2019-07-21 00:00:00,9.25362318837286
2019-07-22 00:00:00,6.2463768115942
2019-07-23 00:00:00,0
2019-07-24 00:00:00,0
2019-07-25 00:00:00,0.5
2019-07-26 00:00:00,0
2019-07-27 00:00:00,0
2019-07-28 00:00:00,0
2019-07-29 00:00:00,0
2019-07-30 00:00:00,0.430107526869773
2019-07-31 00:00:00,0.56989247311828
2019-08-01 00:00:00,8.5
2019-08-02 00:00:00,0
2019-08-03 00:00:00,2.5
2019-08-04 00:00:00,7.5
2019-08-05 00:00:00,0.5
2019-08-06 00:00:00,0
2019-08-07 00:00:00,0
2019-08-08 00:00:00,0
2019-08-09 00:00:00,2.5
2019-08-10 00:00:00,3
2019-08-11 00:00:00,1.5
2019-08-12 00:00:00,3
2019-08-13 00:00:00,0
2019-08-14 00:00:00,0
2019-08-15 00:00:00,0
2019-08-16 00:00:00,0
2019-08-17 00:00:00,8.85587801276439
2019-08-18 00:00:00,4.14412198721102
2019-08-19 00:00:00,0
2019-08-20 00:00:00,0
2019-08-21 00:00:00,26.5
2019-08-22 00:00:00,3
2019-08-23 00:00:00,2.45478036173557
2019-08-24 00:00:00,0.545219638242894
2019-08-25 00:00:00,0
2019-08-26 00:00:00,0
2019-08-27 00:00:00,1.5
2019-08-28 00:00:00,0.5
2019-08-29 00:00:00,0
2019-08-30 00:00:00,19.5
2019-08-31 00:00:00,0
2019-09-01 00:00:00,0
2019-09-02 00:00:00,0
2019-09-03 00:00:00,0
2019-09-04 00:00:00,0
2019-09-05 00:00:00,1
2019-09-06 00:00:00,0.5
2019-09-07 00:00:00,0
2019-09-08 00:00:00,0
2019-09-09 00:00:00,0
2019-09-10 00:00:00,2.5
2019-09-11 00:00:00,0
2019-09-12 00:00:00,0
2019-09-13 00:00:00,5
2019-09-14 00:00:00,18.5
2019-09-15 00:00:00,0
2019-09-16 00:00:00,0
2019-09-17 00:00:00,9
2019-09-18 00:00:00,1
2019-09-19 00:00:00,0
2019-09-20 00:00:00,0
2019-09-21 00:00:00,0
2019-09-22 00:00:00,0
2019-09-23 00:00:00,0
2019-09-24 00:00:00,3
2019-09-25 00:00:00,0
2019-09-26 00:00:00,0
2019-09-27 00:00:00,0
2019-09-28 00:00:00,0
2019-09-29 00:00:00,4.51508686374581
2019-09-30 00:00:00,8.97884727826668
2019-10-01 00:00:00,11.5060658578856
2019-10-02 00:00:00,0.5
2019-10-03 00:00:00,0
2019-10-04 00:00:00,0
2019-10-05 00:00:00,0
2019-10-06 00:00:00,15
2019-10-07 00:00:00,0
2019-10-08 00:00:00,0
2019-10-09 00:00:00,11
2019-10-10 00:00:00,73
2019-10-11 00:00:00,1
2019-10-12 00:00:00,2.97556142667107
2019-10-13 00:00:00,1.52443857331572
2019-10-14 00:00:00,0
2019-10-15 00:00:00,0
2019-10-16 00:00:00,0
2019-10-17 00:00:00,0
2019-10-18 00:00:00,0.5
2019-10-19 00:00:00,8
2019-10-20 00:00:00,9
2019-10-21 00:00:00,15
2019-10-22 00:00:00,4.5
2019-10-23 00:00:00,4
2019-10-24 00:00:00,0.5
2019-10-25 00:00:00,0
2019-10-26 00:00:00,0
2019-10-27 00:00:00,0
2019-10-28 00:00:00,30
2019-10-29 00:00:00,6.2610229276455
2019-10-30 00:00:00,4.73897707231041
2019-10-31 00:00:00,1.47834174859155
2019-11-01 00:00:00,0.0216582513951634
2019-11-02 00:00:00,0
2019-11-03 00:00:00,0
2019-11-04 00:00:00,0
2019-11-05 00:00:00,0
2019-11-06 00:00:00,0
2019-11-07 00:00:00,6
2019-11-08 00:00:00,11.3261390886091
2019-11-09 00:00:00,22.173860911271
2019-11-10 00:00:00,14.5
2019-11-11 00:00:00,27
2019-11-12 00:00:00,3
2019-11-13 00:00:00,0.5
2019-11-14 00:00:00,43.8260542167922
2019-11-15 00:00:00,0.67394578313253
2019-11-16 00:00:00,4.96156394960239
2019-11-17 00:00:00,45.5384360503645
2019-11-18 00:00:00,12.4742990653037
2019-11-19 00:00:00,16.0257009345794
2019-11-20 00:00:00,22
2019-11-21 00:00:00,26.5
2019-11-22 00:00:00,0
2019-11-23 00:00:00,0
2019-11-24 00:00:00,0
2019-11-25 00:00:00,4
2019-11-26 00:00:00,0
2019-11-27 00:00:00,0
2019-11-28 00:00:00,19.5
2019-11-29 00:00:00,4.5
2019-11-30 00:00:00,0
2019-12-01 00:00:00,0
2019-12-02 00:00:00,29.5
2019-12-03 00:00:00,39.6373134326866
2019-12-04 00:00:00,82.3626865671642
2019-12-05 00:00:00,57.9141739530373
2019-12-06 00:00:00,13.112917301645
2019-12-07 00:00:00,68.4729087452471
2019-12-08 00:00:00,16.7886597937113
2019-12-09 00:00:00,34.2113402061856
2019-12-10 00:00:00,0
2019-12-11 00:00:00,0
2019-12-12 00:00:00,0
2019-12-13 00:00:00,0
2019-12-14 00:00:00,13
2019-12-15 00:00:00,0
2019-12-16 00:00:00,7.5
2019-12-17 00:00:00,3.5
2019-12-18 00:00:00,15.5
2019-12-19 00:00:00,0
2019-12-20 00:00:00,30.5
2019-12-21 00:00:00,6
2019-12-22 00:00:00,0.5
2019-12-23 00:00:00,0
2019-12-24 00:00:00,0
2019-12-25 00:00:00,0
2019-12-26 00:00:00,8
2019-12-27 00:00:00,0
2019-12-28 00:00:00,4
2019-12-29 00:00:00,0
2019-12-30 00:00:00,0
2019-12-31 00:00:00,0
2020-01-01 00:00:00,0
2020-01-02 00:00:00,10
2020-01-03 00:00:00,19.5
2020-01-04 00:00:00,0
2020-01-05 00:00:00,0
2020-01-06 00:00:00,0
2020-01-07 00:00:00,0.5
2020-01-08 00:00:00,0
2020-01-09 00:00:00,0
2020-01-10 00:00:00,0
2020-01-11 00:00:00,0
2020-01-12 00:00:00,13
2020-01-13 00:00:00,6
2020-01-14 00:00:00,0
2020-01-15 00:00:00,0
2020-01-16 00:00:00,0
2020-01-17 00:00:00,0
2020-01-18 00:00:00,0
2020-01-19 00:00:00,0
2020-01-20 00:00:00,0
2020-01-21 00:00:00,2.5
2020-01-22 00:00:00,0
2020-01-23 00:00:00,0
2020-01-24 00:00:00,0
2020-01-25 00:00:00,0
2020-01-26 00:00:00,0
2020-01-27 00:00:00,0
2020-01-28 00:00:00,0
2020-01-29 00:00:00,0
2020-01-30 00:00:00,3.5
2020-01-31 00:00:00,1
2020-02-01 00:00:00,0.5
2020-02-02 00:00:00,0
2020-02-03 00:00:00,11
2020-02-04 00:00:00,3.40852130313283
2020-02-05 00:00:00,80.0914786967419
2020-02-06 00:00:00,0
2020-02-07 00:00:00,0
2020-02-08 00:00:00,0
2020-02-09 00:00:00,0
2020-02-10 00:00:00,0
2020-02-11 00:00:00,0
2020-02-12 00:00:00,0
2020-02-13 00:00:00,0
2020-02-14 00:00:00,0
2020-02-15 00:00:00,0
2020-02-16 00:00:00,0
2020-02-17 00:00:00,2
2020-02-18 00:00:00,0.5
2020-02-19 00:00:00,0
2020-02-20 00:00:00,0
2020-02-21 00:00:00,0
2020-02-22 00:00:00,21
2020-02-23 00:00:00,0
2020-02-24 00:00:00,0
2020-02-25 00:00:00,0
2020-02-26 00:00:00,0
2020-02-27 00:00:00,0
2020-02-28 00:00:00,10.3472668808682
2020-02-29 00:00:00,62.6527331189711
2020-03-01 00:00:00,0.5
2020-03-02 00:00:00,0
2020-03-03 00:00:00,0
2020-03-04 00:00:00,24
2020-03-05 00:00:00,0
2020-03-06 00:00:00,0
2020-03-07 00:00:00,0
2020-03-08 00:00:00,0
2020-03-09 00:00:00,15
2020-03-10 00:00:00,0
2020-03-11 00:00:00,2.5
2020-03-12 00:00:00,0
2020-03-13 00:00:00,0
2020-03-14 00:00:00,0
2020-03-15 00:00:00,0
2020-03-16 00:00:00,2.01613904405649
2020-03-17 00:00:00,0.483860955927995
2020-03-18 00:00:00,0
2020-03-19 00:00:00,0
2020-03-20 00:00:00,0
2020-03-21 00:00:00,0
2020-03-22 00:00:00,25.5
2020-03-23 00:00:00,0.5
2020-03-24 00:00:00,0
2020-03-25 00:00:00,2.5
2020-03-26 00:00:00,0
2020-03-27 00:00:00,21.0989761091581
2020-03-28 00:00:00,2.40102389078498
2020-03-29 00:00:00,0
2020-03-30 00:00:00,0
2020-03-31 00:00:00,1
2020-04-01 00:00:00,0
2020-04-02 00:00:00,0
2020-04-03 00:00:00,0
2020-04-04 00:00:00,0
2020-04-05 00:00:00,0
2020-04-06 00:00:00,0
2020-04-07 00:00:00,0
2020-04-08 00:00:00,13.5
2020-04-09 00:00:00,3
2020-04-10 00:00:00,0.5
2020-04-11 00:00:00,0
2020-04-12 00:00:00,0
2020-04-13 00:00:00,33.9808019028033
2020-04-14 00:00:00,8.01919809717975
2020-04-15 00:00:00,0
2020-04-16 00:00:00,0
2020-04-17 00:00:00,0
2020-04-18 00:00:00,0
2020-04-19 00:00:00,28
2020-04-20 00:00:00,18.5
2020-04-21 00:00:00,0
2020-04-22 00:00:00,0
2020-04-23 00:00:00,0
2020-04-24 00:00:00,0
2020-04-25 00:00:00,0
2020-04-26 00:00:00,5
2020-04-27 00:00:00,0
2020-04-28 00:00:00,19.5
2020-04-29 00:00:00,3.5
2020-04-30 00:00:00,0
2020-05-01 00:00:00,0
2020-05-02 00:00:00,0
2020-05-03 00:00:00,40.9741833508825
2020-05-04 00:00:00,15.5258166491043
2020-05-05 00:00:00,8
2020-05-06 00:00:00,0.5
2020-05-07 00:00:00,0
2020-05-08 00:00:00,0
2020-05-09 00:00:00,0
2020-05-10 00:00:00,0
2020-05-11 00:00:00,0
2020-05-12 00:00:00,3
2020-05-13 00:00:00,0
2020-05-14 00:00:00,7
2020-05-15 00:00:00,4.5
2020-05-16 00:00:00,3.5
2020-05-17 00:00:00,0
2020-05-18 00:00:00,0
2020-05-19 00:00:00,0
2020-05-20 00:00:00,0
2020-05-21 00:00:00,0
2020-05-22 00:00:00,1
2020-05-23 00:00:00,1
2020-05-24 00:00:00,0
2020-05-25 00:00:00,0
2020-05-26 00:00:00,2
2020-05-27 00:00:00,0
2020-05-28 00:00:00,0
2020-05-29 00:00:00,0
2020-05-30 00:00:00,0
2020-05-31 00:00:00,0
2020-06-01 00:00:00,0
2020-06-02 00:00:00,0
2020-06-03 00:00:00,0
2020-06-04 00:00:00,0
2020-06-05 00:00:00,1.5
2020-06-06 00:00:00,0
2020-06-07 00:00:00,7.5
2020-06-08 00:00:00,0
2020-06-09 00:00:00,0
2020-06-10 00:00:00,0
2020-06-11 00:00:00,2.5
2020-06-12 00:00:00,12
2020-06-13 00:00:00,3
2020-06-14 00:00:00,0
2020-06-15 00:00:00,0
2020-06-16 00:00:00,0
2020-06-17 00:00:00,0
2020-06-18 00:00:00,5.5
2020-06-19 00:00:00,12
2020-06-20 00:00:00,4
2020-06-21 00:00:00,6
2020-06-22 00:00:00,0
2020-06-23 00:00:00,0.5
2020-06-24 00:00:00,0
2020-06-25 00:00:00,0.5
2020-06-26 00:00:00,0
2020-06-27 00:00:00,0
2020-06-28 00:00:00,0
2020-06-29 00:00:00,22.5665818489822
2020-06-30 00:00:00,2.4334181509754
2020-07-01 00:00:00,1
2020-07-02 00:00:00,0
2020-07-03 00:00:00,0
2020-07-04 00:00:00,0
2020-07-05 00:00:00,17.5
2020-07-06 00:00:00,21.4447739065851
2020-07-07 00:00:00,6.05522609340252
2020-07-08 00:00:00,0.5
2020-07-09 00:00:00,0
2020-07-10 00:00:00,0
2020-07-11 00:00:00,0
2020-07-12 00:00:00,0.5
2020-07-13 00:00:00,30.5
2020-07-14 00:00:00,0
2020-07-15 00:00:00,0
2020-07-16 00:00:00,0
2020-07-17 00:00:00,0
2020-07-18 00:00:00,0
2020-07-19 00:00:00,0
2020-07-20 00:00:00,0
2020-07-21 00:00:00,24.0856573703187
2020-07-22 00:00:00,27.9143426294821
2020-07-23 00:00:00,1.5
2020-07-24 00:00:00,0
2020-07-25 00:00:00,0
2020-07-26 00:00:00,0
2020-07-27 00:00:00,0
2020-07-28 00:00:00,0
2020-07-29 00:00:00,0
2020-07-30 00:00:00,1.5
2020-07-31 00:00:00,0
2020-08-01 00:00:00,0
2020-08-02 00:00:00,1
2020-08-03 00:00:00,0.5
2020-08-04 00:00:00,1
2020-08-05 00:00:00,2.5
2020-08-06 00:00:00,0
2020-08-07 00:00:00,6
2020-08-08 00:00:00,1
2020-08-09 00:00:00,0
2020-08-10 00:00:00,0
2020-08-11 00:00:00,0
2020-08-12 00:00:00,0
2020-08-13 00:00:00,0
2020-08-14 00:00:00,0
2020-08-15 00:00:00,0
2020-08-16 00:00:00,0
2020-08-17 00:00:00,0
2020-08-18 00:00:00,0
2020-08-19 00:00:00,0
2020-08-20 00:00:00,13.5
2020-08-21 00:00:00,3
2020-08-22 00:00:00,0.5
2020-08-23 00:00:00,0
2020-08-24 00:00:00,0.5
2020-08-25 00:00:00,2.5
2020-08-26 00:00:00,2.5
2020-08-27 00:00:00,0
2020-08-28 00:00:00,0
2020-08-29 00:00:00,3.5
2020-08-30 00:00:00,8
2020-08-31 00:00:00,0
2020-09-01 00:00:00,6.20135135121622
2020-09-02 00:00:00,25.2986486486486
2020-09-03 00:00:00,3
2020-09-04 00:00:00,0
